/home/hi/khaled/3/IMG/center_2020_03_13_18_37_48_997.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_48_997.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_48_997.jpg,-0.07090929,0.9999623,0,30.19017
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_068.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_068.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_068.jpg,-0.07090929,0.9999623,0,30.19017
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_157.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_157.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_157.jpg,-0.0581748,0.9999623,0,30.19036
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_248.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_248.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_248.jpg,-0.02000899,0.9999623,0,30.19037
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_338.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_338.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_338.jpg,0,0.9999623,0,30.19
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_430.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_430.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_430.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_524.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_524.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_524.jpg,0,0.9999623,0,30.19032
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_621.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_621.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_621.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_715.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_715.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_715.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_809.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_809.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_809.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_900.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_900.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_900.jpg,0,0.9999623,0,30.19027
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_49_988.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_49_988.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_49_988.jpg,0,0.9999623,0,30.19028
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_080.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_080.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_080.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_176.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_176.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_176.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_273.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_273.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_273.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_366.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_366.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_366.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_460.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_460.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_460.jpg,0,0.9999623,0,30.1903
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_554.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_554.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_554.jpg,0,0.9999623,0,30.19028
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_651.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_651.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_651.jpg,0,0.9999623,0,30.19021
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_744.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_744.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_744.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_834.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_834.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_834.jpg,0,0.9999623,0,30.1903
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_50_923.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_50_923.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_50_923.jpg,0,0.9999623,0,30.19028
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_015.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_015.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_015.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_110.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_110.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_110.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_205.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_205.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_205.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_299.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_299.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_299.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_392.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_392.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_392.jpg,0,0.9999623,0,30.1903
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_484.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_484.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_484.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_573.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_573.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_573.jpg,0,0.9999623,0,30.19029
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_659.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_659.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_659.jpg,0,0.9999623,0,30.19028
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_751.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_751.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_751.jpg,0,0.9999623,0,30.19022
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_842.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_842.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_842.jpg,0,0.9999623,0,30.1903
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_51_934.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_51_934.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_51_934.jpg,0,0.9999623,0,30.19028
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_52_025.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_52_025.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_52_025.jpg,0,0.9999623,0,30.19028
/home/hi/khaled/3/IMG/center_2020_03_13_18_37_52_118.jpg,/home/hi/khaled/3/IMG/left_2020_03_13_18_37_52_118.jpg,/home/hi/khaled/3/IMG/right_2020_03_13_18_37_52_118.jpg,0,0.9999623,0,30.19028
